date,currency,rate
2025-01-01,BRL,5.5141626136679855
2025-01-02,BRL,5.500333983513288
2025-01-03,BRL,5.5367033435471695
2025-01-04,BRL,5.557844356904516
2025-01-05,BRL,5.476516531018966
2025-01-06,BRL,5.509171851053016
2025-01-07,BRL,5.432812657301613
2025-01-08,BRL,5.516461154725129
2025-01-09,BRL,5.506954573041633
2025-01-10,BRL,5.497743780925981
2025-01-11,BRL,5.481077372090121
2025-01-12,BRL,5.500282450649668
2025-01-13,BRL,5.556163197651666
2025-01-14,BRL,5.559129526043544
2025-01-15,BRL,5.481209601652305
2025-01-16,BRL,5.478091786815717
2025-01-17,BRL,5.515938526196791
2025-01-18,BRL,5.5449568123195405
2025-01-19,BRL,5.558413065002876
2025-01-20,BRL,5.469895727081399
2025-01-21,BRL,5.531505168368646
2025-01-22,BRL,5.561739525662308
2025-01-23,BRL,5.494361248604584
2025-01-24,BRL,5.4421082356722055
2025-01-25,BRL,5.535053185162808
2025-01-26,BRL,5.553330986797637
2025-01-27,BRL,5.537574116387153
2025-01-28,BRL,5.541414833535981
2025-01-29,BRL,5.510134126115468
2025-01-30,BRL,5.498876745832711
2025-01-31,BRL,5.549413634403924
2025-02-01,BRL,5.465732364375279
2025-02-02,BRL,5.524052923606879
2025-02-03,BRL,5.450127488455982
2025-02-04,BRL,5.509028061212221
2025-02-05,BRL,5.472015517691363
2025-02-06,BRL,5.489488260515598
2025-02-07,BRL,5.46941074076365
2025-02-08,BRL,5.469894006532204
2025-02-09,BRL,5.556619913181995
2025-02-10,BRL,5.551130538255579
2025-02-11,BRL,5.4937508897036444
2025-02-12,BRL,5.558016138445432
2025-02-13,BRL,5.492181453640954
2025-02-14,BRL,5.550965978618117
2025-02-15,BRL,5.432286087845297
2025-02-16,BRL,5.434707718740929
2025-02-17,BRL,5.515814253390516
2025-02-18,BRL,5.453196188986821
2025-02-19,BRL,5.49402568828008
2025-02-20,BRL,5.5156362714758895
2025-02-21,BRL,5.480602794113971
2025-02-22,BRL,5.54056663415401
2025-02-23,BRL,5.560279553252971
2025-02-24,BRL,5.433229004079313
2025-02-25,BRL,5.472721708725667
2025-02-26,BRL,5.448227458979637
2025-02-27,BRL,5.4960542027382475
2025-02-28,BRL,5.492720894138694
2025-03-01,BRL,5.517917986153952
2025-03-02,BRL,5.483375683123309
2025-03-03,BRL,5.515771660585783
2025-03-04,BRL,5.433936616644628
2025-03-05,BRL,5.442154444876299
2025-03-06,BRL,5.511359406790863
2025-03-07,BRL,5.503546358095626
2025-03-08,BRL,5.490666957277389
2025-03-09,BRL,5.441947312581047
2025-03-10,BRL,5.523807993578009
2025-03-11,BRL,5.5146186594666915
2025-03-12,BRL,5.4353060073084425
2025-03-13,BRL,5.561684626289432
2025-03-14,BRL,5.5350579794089265
2025-03-15,BRL,5.4886720574528685
2025-03-16,BRL,5.449588439623899
2025-03-17,BRL,5.467041688082709
2025-03-18,BRL,5.5518291347077495
2025-03-19,BRL,5.44398347231017
2025-03-20,BRL,5.5491139771914035
2025-03-21,BRL,5.530381941076715
2025-03-22,BRL,5.452892269050257
2025-03-23,BRL,5.538883403845672
2025-03-24,BRL,5.484229553275373
2025-03-25,BRL,5.525954401570745
2025-03-26,BRL,5.436917993269789
2025-03-27,BRL,5.437563077148075
2025-03-28,BRL,5.516624464809546
2025-03-29,BRL,5.474842229813799
2025-03-30,BRL,5.515059049526452
2025-03-31,BRL,5.523547194138159
2025-04-01,BRL,5.499476920028521
2025-04-02,BRL,5.478609440408942
2025-04-03,BRL,5.47615776564525
2025-04-04,BRL,5.4946339343963535
2025-04-05,BRL,5.509496512168643
2025-04-06,BRL,5.5411488281239745
2025-04-07,BRL,5.446226378215792
2025-04-08,BRL,5.511445566466909
2025-04-09,BRL,5.4746065414020775
2025-04-10,BRL,5.52933331799195
2025-04-11,BRL,5.551542681834193
2025-04-12,BRL,5.43927494420329
2025-04-13,BRL,5.445984654270949
2025-04-14,BRL,5.522347103555294
2025-04-15,BRL,5.48553097992345
2025-04-16,BRL,5.525630809502317
2025-04-17,BRL,5.433940816364222
2025-04-18,BRL,5.441451170607061
2025-04-19,BRL,5.513105436672282
2025-04-20,BRL,5.491644840937807
2025-04-21,BRL,5.497170986265303
2025-04-22,BRL,5.524297837081936
2025-04-23,BRL,5.478056900651216
2025-04-24,BRL,5.432836769677816
2025-04-25,BRL,5.45291837460099
2025-04-26,BRL,5.4777088548021124
2025-04-27,BRL,5.480866356714176
2025-04-28,BRL,5.552192200079745
2025-04-29,BRL,5.52164925187984
2025-04-30,BRL,5.516209332456664
2025-05-01,BRL,5.482240753517073
2025-05-02,BRL,5.532559119724307
2025-05-03,BRL,5.455881254317882
2025-05-04,BRL,5.445604979047074
2025-05-05,BRL,5.525672231662236
2025-05-06,BRL,5.557715244893317
2025-05-07,BRL,5.50604319906232
2025-05-08,BRL,5.494714059382043
2025-05-09,BRL,5.520675754273276
2025-05-10,BRL,5.465455070284411
2025-05-11,BRL,5.5144194393837465
2025-05-12,BRL,5.514933305403862
2025-05-13,BRL,5.559973141295557
2025-05-14,BRL,5.435200032421056
2025-05-15,BRL,5.453640439990225
2025-05-16,BRL,5.530456427495658
2025-05-17,BRL,5.525730767554802
2025-05-18,BRL,5.5499725286250055
2025-05-19,BRL,5.465928513846854
2025-05-20,BRL,5.477767581773282
2025-05-21,BRL,5.543818618854682
2025-05-22,BRL,5.444163619397276
2025-05-23,BRL,5.502320780314422
2025-05-24,BRL,5.552152795070408
2025-05-25,BRL,5.540006447540522
2025-05-26,BRL,5.514966104403764
2025-05-27,BRL,5.5183551797776
2025-05-28,BRL,5.442633307074785
2025-05-29,BRL,5.488627029910794
2025-05-30,BRL,5.52423726418318
2025-05-31,BRL,5.438507703786949
2025-06-01,BRL,5.435682427887537
2025-06-02,BRL,5.509690463677575
2025-06-03,BRL,5.45304177693941
2025-06-04,BRL,5.46862536323985
2025-06-05,BRL,5.516533378314067
2025-06-06,BRL,5.438583494506509
2025-06-07,BRL,5.4635146971388195
2025-06-08,BRL,5.508191958421468
2025-06-09,BRL,5.474532901573467
2025-06-10,BRL,5.545814934325439
2025-06-11,BRL,5.4853649022748625
2025-06-12,BRL,5.505035587877492
2025-06-13,BRL,5.471797265878412
2025-06-14,BRL,5.5580350542969175
2025-06-15,BRL,5.45283148478773
2025-06-16,BRL,5.458411590603704
2025-06-17,BRL,5.5403364954217595
2025-06-18,BRL,5.448093915185374
2025-06-19,BRL,5.460342654214377
2025-06-20,BRL,5.478440370417507
2025-06-21,BRL,5.448850590644414
2025-06-22,BRL,5.510511256049578
2025-06-23,BRL,5.563379842837974
2025-06-24,BRL,5.434052831727188
2025-06-25,BRL,5.49340696873297
2025-06-26,BRL,5.490313303034118
2025-06-27,BRL,5.473250514309208
2025-06-28,BRL,5.562432815505128
2025-06-29,BRL,5.516406655942206
2025-06-30,BRL,5.544407234889714
2025-07-01,BRL,5.450387885747499
2025-07-02,BRL,5.511829443767713
2025-07-03,BRL,5.555816618920487
2025-07-04,BRL,5.43597633292364
2025-07-05,BRL,5.4678305073164815
2025-07-06,BRL,5.470168903555723
2025-07-07,BRL,5.491837242643299
2025-07-08,BRL,5.527625781121433
2025-07-09,BRL,5.461387540089656
2025-07-10,BRL,5.533177128535216
2025-07-11,BRL,5.501871633152182
2025-07-12,BRL,5.490111632741271
2025-07-13,BRL,5.537493760380692
2025-07-14,BRL,5.438336722115649
2025-07-15,BRL,5.433845733908576
2025-07-16,BRL,5.494355682057486
2025-07-17,BRL,5.449904120960015
2025-07-18,BRL,5.437937317253418
2025-07-19,BRL,5.439565711948078
2025-07-20,BRL,5.579605
2025-07-21,BRL,5.567009
2025-07-22,BRL,5.565403
2025-07-23,BRL,5.517901
2025-07-24,BRL,5.5215
2025-07-25,BRL,5.561504
2025-07-26,BRL,5.561504
2025-07-27,BRL,5.566698
2025-07-28,BRL,5.588299
2025-07-29,BRL,5.574698
2025-07-30,BRL,5.576902
2025-07-31,BRL,5.600299
2025-08-01,BRL,5.538804
2025-08-02,BRL,5.538804
2025-08-03,BRL,5.5394
2025-08-04,BRL,5.497597
2025-08-05,BRL,5.5045
2025-08-06,BRL,5.4604
2025-08-07,BRL,5.415803
2025-08-08,BRL,5.431804
2025-08-09,BRL,5.431804
2025-08-10,BRL,5.433802
2025-08-11,BRL,5.4438
2025-08-12,BRL,5.402703
2025-08-13,BRL,5.392698
2025-08-14,BRL,5.410598
2025-08-15,BRL,5.400904
2025-08-16,BRL,5.400904
2025-08-17,BRL,5.401899
2025-08-18,BRL,5.437299
2023-01-01,EUR,0.8614175928295827
2023-01-02,EUR,0.8596265462560828
2023-01-03,EUR,0.8578665059058115
2023-01-04,EUR,0.8545746918930703
2023-01-05,EUR,0.8577712835454842
2023-01-06,EUR,0.8562163111971661
2023-01-07,EUR,0.8605055825348661
2023-01-08,EUR,0.8598775661147677
2023-01-09,EUR,0.8572960350587551
2023-01-10,EUR,0.8555977168723875
2023-01-11,EUR,0.8599381589186986
2023-01-12,EUR,0.8589374686641003
2023-01-13,EUR,0.8568151134409707
2023-01-14,EUR,0.8589490363693622
2023-01-15,EUR,0.8617655696175925
2023-01-16,EUR,0.854497309677821
2023-01-17,EUR,0.8545058144878941
2023-01-18,EUR,0.860304760735697
2023-01-19,EUR,0.859833979698705
2023-01-20,EUR,0.8601654228165365
2023-01-21,EUR,0.8561089510675141
2023-01-22,EUR,0.858895058292434
2023-01-23,EUR,0.8581990873362988
2023-01-24,EUR,0.8593101643703034
2023-01-25,EUR,0.8587177273889117
2023-01-26,EUR,0.8555229678701962
2023-01-27,EUR,0.8581191392268561
2023-01-28,EUR,0.8602307584530007
2023-01-29,EUR,0.8553169261329202
2023-01-30,EUR,0.8623751503515819
2023-01-31,EUR,0.8551816021978241
2023-02-01,EUR,0.8571872802314339
2023-02-02,EUR,0.8591864151623576
2023-02-03,EUR,0.8542741299821746
2023-02-04,EUR,0.8549824869371144
2023-02-05,EUR,0.8622735907900373
2023-02-06,EUR,0.8608700446608091
2023-02-07,EUR,0.8549467558286061
2023-02-08,EUR,0.8587060274526914
2023-02-09,EUR,0.8578753133021844
2023-02-10,EUR,0.8599840208050292
2023-02-11,EUR,0.8617613687419825
2023-02-12,EUR,0.8573578177032244
2023-02-13,EUR,0.8546583014207566
2023-02-14,EUR,0.8588675075707156
2023-02-15,EUR,0.8588944466675632
2023-02-16,EUR,0.8597443196260148
2023-02-17,EUR,0.860679011955507
2023-02-18,EUR,0.8593502187562718
2023-02-19,EUR,0.8619159900743375
2023-02-20,EUR,0.860906125930703
2023-02-21,EUR,0.8617749256257013
2023-02-22,EUR,0.8555321991175286
2023-02-23,EUR,0.8608357508230898
2023-02-24,EUR,0.8585835419359108
2023-02-25,EUR,0.8554042980932907
2023-02-26,EUR,0.8555714179356605
2023-02-27,EUR,0.8618975177881395
2023-02-28,EUR,0.8577486902227258
2023-03-01,EUR,0.8600762050352315
2023-03-02,EUR,0.856803425212067
2023-03-03,EUR,0.8585855082321016
2023-03-04,EUR,0.8570690433274608
2023-03-05,EUR,0.862223920987566
2023-03-06,EUR,0.854824356283907
2023-03-07,EUR,0.8576496727721874
2023-03-08,EUR,0.8581845490339594
2023-03-09,EUR,0.8603005100069557
2023-03-10,EUR,0.8590315773445623
2023-03-11,EUR,0.8565148673362395
2023-03-12,EUR,0.8553029413602232
2023-03-13,EUR,0.8614021933468006
2023-03-14,EUR,0.8549668987999901
2023-03-15,EUR,0.8560026491973791
2023-03-16,EUR,0.8569383540198887
2023-03-17,EUR,0.8545078796019628
2023-03-18,EUR,0.8552299046762027
2023-03-19,EUR,0.8607136561032257
2023-03-20,EUR,0.8558355739234583
2023-03-21,EUR,0.8570436658240452
2023-03-22,EUR,0.8609877571642535
2023-03-23,EUR,0.8599853647454092
2023-03-24,EUR,0.8542765279606365
2023-03-25,EUR,0.8548946347718734
2023-03-26,EUR,0.8587067098947673
2023-03-27,EUR,0.857866041505187
2023-03-28,EUR,0.8601894958842038
2023-03-29,EUR,0.8600893182351419
2023-03-30,EUR,0.8544633678482197
2023-03-31,EUR,0.8606897115301221
2023-04-01,EUR,0.8569188359902999
2023-04-02,EUR,0.8575201691479754
2023-04-03,EUR,0.854521682207361
2023-04-04,EUR,0.8606422797103008
2023-04-05,EUR,0.8581594081670162
2023-04-06,EUR,0.8583799016769796
2023-04-07,EUR,0.8586713785445818
2023-04-08,EUR,0.8608197406896844
2023-04-09,EUR,0.8546771302359697
2023-04-10,EUR,0.8553009104429403
2023-04-11,EUR,0.8543616716899074
2023-04-12,EUR,0.8544811669164005
2023-04-13,EUR,0.8586235487266807
2023-04-14,EUR,0.8622113518801501
2023-04-15,EUR,0.8604461499657275
2023-04-16,EUR,0.8558134761424129
2023-04-17,EUR,0.8613220320567236
2023-04-18,EUR,0.8544825698644658
2023-04-19,EUR,0.8555826821916863
2023-04-20,EUR,0.8599804947870553
2023-04-21,EUR,0.8555789534949377
2023-04-22,EUR,0.8613921966628872
2023-04-23,EUR,0.8550502057978765
2023-04-24,EUR,0.8594868973548411
2023-04-25,EUR,0.8545100794438981
2023-04-26,EUR,0.8577120254216419
2023-04-27,EUR,0.8589231677204561
2023-04-28,EUR,0.8571746238703518
2023-04-29,EUR,0.8604412974211744
2023-04-30,EUR,0.8555739013583914
2023-05-01,EUR,0.8586972294806849
2023-05-02,EUR,0.855941395654944
2023-05-03,EUR,0.8566685923397762
2023-05-04,EUR,0.8561403601481548
2023-05-05,EUR,0.8582761531134364
2023-05-06,EUR,0.8563190187357536
2023-05-07,EUR,0.8586523801466144
2023-05-08,EUR,0.8562196668005204
2023-05-09,EUR,0.860598957053554
2023-05-10,EUR,0.8590427407468085
2023-05-11,EUR,0.8565862530831816
2023-05-12,EUR,0.8577551273252574
2023-05-13,EUR,0.8581112092826265
2023-05-14,EUR,0.8588078515929289
2023-05-15,EUR,0.8556102769713224
2023-05-16,EUR,0.8607804994342136
2023-05-17,EUR,0.8612047091556422
2023-05-18,EUR,0.8585782621244136
2023-05-19,EUR,0.8554560237835368
2023-05-20,EUR,0.8584343486201644
2023-05-21,EUR,0.8584265826110055
2023-05-22,EUR,0.8572462323677327
2023-05-23,EUR,0.8592069978959621
2023-05-24,EUR,0.856870876918223
2023-05-25,EUR,0.8565633905783552
2023-05-26,EUR,0.8596260884065566
2023-05-27,EUR,0.8612789920934367
2023-05-28,EUR,0.8588417969474118
2023-05-29,EUR,0.8610628276757136
2023-05-30,EUR,0.8610464371725975
2023-05-31,EUR,0.856263582353732
2023-06-01,EUR,0.8552787291246617
2023-06-02,EUR,0.8566623037641423
2023-06-03,EUR,0.8551163826022926
2023-06-04,EUR,0.857434312742096
2023-06-05,EUR,0.8620408747781071
2023-06-06,EUR,0.8599457547165756
2023-06-07,EUR,0.8574683429702823
2023-06-08,EUR,0.8598002866794244
2023-06-09,EUR,0.854830704015686
2023-06-10,EUR,0.8556051465946755
2023-06-11,EUR,0.8559099393643868
2023-06-12,EUR,0.8611755409008073
2023-06-13,EUR,0.8587928747690509
2023-06-14,EUR,0.8551577365874765
2023-06-15,EUR,0.8611850371282046
2023-06-16,EUR,0.8566225438343763
2023-06-17,EUR,0.8609696111730313
2023-06-18,EUR,0.8601804418487808
2023-06-19,EUR,0.8572632067191813
2023-06-20,EUR,0.8558911900515573
2023-06-21,EUR,0.8614378025435256
2023-06-22,EUR,0.8593956897461494
2023-06-23,EUR,0.8605951142114112
2023-06-24,EUR,0.8615576859394576
2023-06-25,EUR,0.8607469185728811
2023-06-26,EUR,0.8587350405167866
2023-06-27,EUR,0.8554799241861951
2023-06-28,EUR,0.855876523541763
2023-06-29,EUR,0.8612867070324116
2023-06-30,EUR,0.8557154868795507
2023-07-01,EUR,0.8563897321292376
2023-07-02,EUR,0.8581798692376428
2023-07-03,EUR,0.8580921668814975
2023-07-04,EUR,0.8574121952949808
2023-07-05,EUR,0.8584457587576481
2023-07-06,EUR,0.85723434124776
2023-07-07,EUR,0.8607142385968469
2023-07-08,EUR,0.8579974144661919
2023-07-09,EUR,0.8621840504019729
2023-07-10,EUR,0.8555939207339529
2023-07-11,EUR,0.8621923956970882
2023-07-12,EUR,0.8609243391559249
2023-07-13,EUR,0.8568492890324597
2023-07-14,EUR,0.8614696229881355
2023-07-15,EUR,0.8549765448923208
2023-07-16,EUR,0.856137489988077
2023-07-17,EUR,0.8570666450436981
2023-07-18,EUR,0.8601516998919113
2023-07-19,EUR,0.8620295260140063
2023-07-20,EUR,0.8572803885564432
2023-07-21,EUR,0.8574309851403501
2023-07-22,EUR,0.8562021398436831
2023-07-23,EUR,0.8555337078658191
2023-07-24,EUR,0.8564212658998946
2023-07-25,EUR,0.8545262115495721
2023-07-26,EUR,0.8571395102406915
2023-07-27,EUR,0.8609310003606806
2023-07-28,EUR,0.8550204795960751
2023-07-29,EUR,0.8556306769494468
2023-07-30,EUR,0.860052684084871
2023-07-31,EUR,0.8618544269318603
2023-08-01,EUR,0.8602478860632818
2023-08-02,EUR,0.8585501452321099
2023-08-03,EUR,0.8547211344353781
2023-08-04,EUR,0.8546602488111282
2023-08-05,EUR,0.8613538063521923
2023-08-06,EUR,0.8624413481370481
2023-08-07,EUR,0.861434511875576
2023-08-08,EUR,0.8617369107371374
2023-08-09,EUR,0.8559678422488185
2023-08-10,EUR,0.8573425467170053
2023-08-11,EUR,0.8544091455159337
2023-08-12,EUR,0.8598431903924691
2023-08-13,EUR,0.8589812104369663
2023-08-14,EUR,0.8553133250668534
2023-08-15,EUR,0.8573496046301106
2023-08-16,EUR,0.8571428591808705
2023-08-17,EUR,0.8552345449649302
2023-08-18,EUR,0.8543981068465968
2023-08-19,EUR,0.8561207356150979
2023-08-20,EUR,0.854334623378384
2023-08-21,EUR,0.8595872110660625
2023-08-22,EUR,0.8545015026638297
2023-08-23,EUR,0.8600054428275037
2023-08-24,EUR,0.8547146452896763
2023-08-25,EUR,0.8591803195112059
2023-08-26,EUR,0.8570973965018429
2023-08-27,EUR,0.8623047829119411
2023-08-28,EUR,0.860049650608904
2023-08-29,EUR,0.8593956850090624
2023-08-30,EUR,0.8568725048673707
2023-08-31,EUR,0.859438290842013
2023-09-01,EUR,0.8548297559383297
2023-09-02,EUR,0.8624625396879628
2023-09-03,EUR,0.8543625286151264
2023-09-04,EUR,0.8557446714752055
2023-09-05,EUR,0.8587394465258532
2023-09-06,EUR,0.8620681428283612
2023-09-07,EUR,0.8555849233860454
2023-09-08,EUR,0.8618295889841744
2023-09-09,EUR,0.8557648116978289
2023-09-10,EUR,0.8551328507452923
2023-09-11,EUR,0.860949360227541
2023-09-12,EUR,0.8604652209365315
2023-09-13,EUR,0.8551611725953999
2023-09-14,EUR,0.8578283411998014
2023-09-15,EUR,0.8579692167291868
2023-09-16,EUR,0.8542687436183425
2023-09-17,EUR,0.8600904226312722
2023-09-18,EUR,0.8604459873597012
2023-09-19,EUR,0.861265274184512
2023-09-20,EUR,0.8548923408297583
2023-09-21,EUR,0.8583750061591083
2023-09-22,EUR,0.8569086882838469
2023-09-23,EUR,0.8612123320061804
2023-09-24,EUR,0.8592003086906902
2023-09-25,EUR,0.8574745995482489
2023-09-26,EUR,0.8566553545849795
2023-09-27,EUR,0.8572361229172445
2023-09-28,EUR,0.8616797480090188
2023-09-29,EUR,0.8607514040554175
2023-09-30,EUR,0.856642018490366
2023-10-01,EUR,0.8569427482776931
2023-10-02,EUR,0.8554051467516957
2023-10-03,EUR,0.8560250690841915
2023-10-04,EUR,0.8624256463030281
2023-10-05,EUR,0.8585650677826899
2023-10-06,EUR,0.8599063735595032
2023-10-07,EUR,0.8621401483425872
2023-10-08,EUR,0.8546371703671476
2023-10-09,EUR,0.8605714564287021
2023-10-10,EUR,0.8548720439287218
2023-10-11,EUR,0.8578204299735503
2023-10-12,EUR,0.8570331932099523
2023-10-13,EUR,0.8622795788934988
2023-10-14,EUR,0.8581386343654529
2023-10-15,EUR,0.8613384469110893
2023-10-16,EUR,0.8604376231558662
2023-10-17,EUR,0.8548172334123288
2023-10-18,EUR,0.8544885446526549
2023-10-19,EUR,0.8567789363851743
2023-10-20,EUR,0.8620086537333506
2023-10-21,EUR,0.8555535825089013
2023-10-22,EUR,0.8618640922725727
2023-10-23,EUR,0.8593544885668133
2023-10-24,EUR,0.8567335409664815
2023-10-25,EUR,0.8558093105125614
2023-10-26,EUR,0.8608095469883031
2023-10-27,EUR,0.8572541243733134
2023-10-28,EUR,0.8544964420787017
2023-10-29,EUR,0.8604636741994965
2023-10-30,EUR,0.8564208609739735
2023-10-31,EUR,0.8546510884975792
2023-11-01,EUR,0.8576347409887826
2023-11-02,EUR,0.8577167607654976
2023-11-03,EUR,0.8549627827087872
2023-11-04,EUR,0.8586036867359164
2023-11-05,EUR,0.8604554543131606
2023-11-06,EUR,0.8620435023000679
2023-11-07,EUR,0.8578379344286577
2023-11-08,EUR,0.8542952841744407
2023-11-09,EUR,0.8623631282832315
2023-11-10,EUR,0.8599225159038039
2023-11-11,EUR,0.862274444958706
2023-11-12,EUR,0.8578296436015649
2023-11-13,EUR,0.8552532672316363
2023-11-14,EUR,0.8618667048599865
2023-11-15,EUR,0.8580512432991397
2023-11-16,EUR,0.8544328643097199
2023-11-17,EUR,0.8577530749706042
2023-11-18,EUR,0.8617326179317442
2023-11-19,EUR,0.8545851913116222
2023-11-20,EUR,0.8557031722908576
2023-11-21,EUR,0.8582354095427082
2023-11-22,EUR,0.8617689013840398
2023-11-23,EUR,0.8588321534300882
2023-11-24,EUR,0.8565970800416725
2023-11-25,EUR,0.8608914896764805
2023-11-26,EUR,0.8587734187916922
2023-11-27,EUR,0.8568547302126587
2023-11-28,EUR,0.8584268622108062
2023-11-29,EUR,0.8621159245172167
2023-11-30,EUR,0.8602358482209994
2023-12-01,EUR,0.858479070731141
2023-12-02,EUR,0.8564669340013438
2023-12-03,EUR,0.8620467075774673
2023-12-04,EUR,0.8600246645953505
2023-12-05,EUR,0.8603765389365854
2023-12-06,EUR,0.8601028633132745
2023-12-07,EUR,0.8590945526333121
2023-12-08,EUR,0.8549353176545862
2023-12-09,EUR,0.8543074304831203
2023-12-10,EUR,0.8615978331486396
2023-12-11,EUR,0.861385628295061
2023-12-12,EUR,0.8548987961551908
2023-12-13,EUR,0.8613449902057084
2023-12-14,EUR,0.8592925362400491
2023-12-15,EUR,0.856931038544758
2023-12-16,EUR,0.8596188766300766
2023-12-17,EUR,0.8578141786988188
2023-12-18,EUR,0.8543293292840863
2023-12-19,EUR,0.8553677520351757
2023-12-20,EUR,0.8548842843553129
2023-12-21,EUR,0.8582578807789245
2023-12-22,EUR,0.856398477101044
2023-12-23,EUR,0.8547315782683084
2023-12-24,EUR,0.8543241390961237
2023-12-25,EUR,0.8571270114706533
2023-12-26,EUR,0.8554141379504133
2023-12-27,EUR,0.8571794318199449
2023-12-28,EUR,0.8605690243745295
2023-12-29,EUR,0.8590621063372984
2023-12-30,EUR,0.8614723748868642
2023-12-31,EUR,0.8594000053686002
2024-01-01,EUR,0.8569877722795877
2024-01-02,EUR,0.8621395121042179
2024-01-03,EUR,0.8564150490830572
2024-01-04,EUR,0.8622848631004333
2024-01-05,EUR,0.856512407644441
2024-01-06,EUR,0.861488682209475
2024-01-07,EUR,0.8565198931561964
2024-01-08,EUR,0.8569453468087586
2024-01-09,EUR,0.8608718547727527
2024-01-10,EUR,0.8547753497389249
2024-01-11,EUR,0.856123284471499
2024-01-12,EUR,0.8563519470932751
2024-01-13,EUR,0.8575076349436496
2024-01-14,EUR,0.8620328274279139
2024-01-15,EUR,0.8578328440279533
2024-01-16,EUR,0.8611771532200042
2024-01-17,EUR,0.8617778475476391
2024-01-18,EUR,0.8604040105997777
2024-01-19,EUR,0.8556777624979529
2024-01-20,EUR,0.8613181177876696
2024-01-21,EUR,0.855554342306762
2024-01-22,EUR,0.8567304249030222
2024-01-23,EUR,0.859204784686914
2024-01-24,EUR,0.8567976937970528
2024-01-25,EUR,0.857511253023471
2024-01-26,EUR,0.8549254547778273
2024-01-27,EUR,0.8542744973579152
2024-01-28,EUR,0.8580378107742422
2024-01-29,EUR,0.8570454283576527
2024-01-30,EUR,0.8546026031336754
2024-01-31,EUR,0.8591309648452572
2024-02-01,EUR,0.8556277971446392
2024-02-02,EUR,0.8557187435896131
2024-02-03,EUR,0.860636812692308
2024-02-04,EUR,0.8591129154137557
2024-02-05,EUR,0.8597155899510046
2024-02-06,EUR,0.8597773114581873
2024-02-07,EUR,0.8617665465086103
2024-02-08,EUR,0.8551980701862516
2024-02-09,EUR,0.8588604412102151
2024-02-10,EUR,0.8620220019064924
2024-02-11,EUR,0.8619102258231367
2024-02-12,EUR,0.8607610934715876
2024-02-13,EUR,0.8559010788100261
2024-02-14,EUR,0.8586579249249312
2024-02-15,EUR,0.856917448703457
2024-02-16,EUR,0.8616831994646643
2024-02-17,EUR,0.8571357809181986
2024-02-18,EUR,0.8542692685326828
2024-02-19,EUR,0.8543684910878517
2024-02-20,EUR,0.8606944257974637
2024-02-21,EUR,0.855564694924951
2024-02-22,EUR,0.8604167247928103
2024-02-23,EUR,0.8622978282665094
2024-02-24,EUR,0.8602769489888603
2024-02-25,EUR,0.8569378046610239
2024-02-26,EUR,0.855851386807101
2024-02-27,EUR,0.8574508758697503
2024-02-28,EUR,0.8611672116990297
2024-02-29,EUR,0.8556348048684385
2024-03-01,EUR,0.8571444603546919
2024-03-02,EUR,0.857601674731394
2024-03-03,EUR,0.8594867474966884
2024-03-04,EUR,0.8584496561786719
2024-03-05,EUR,0.8549632145509445
2024-03-06,EUR,0.8596337630653675
2024-03-07,EUR,0.857051533634565
2024-03-08,EUR,0.8593869993810401
2024-03-09,EUR,0.8548574421238779
2024-03-10,EUR,0.8565020345345156
2024-03-11,EUR,0.8608001224930998
2024-03-12,EUR,0.8616580194931028
2024-03-13,EUR,0.857006576208377
2024-03-14,EUR,0.8568147246172015
2024-03-15,EUR,0.8586870895064527
2024-03-16,EUR,0.8624632777294394
2024-03-17,EUR,0.8575803474227567
2024-03-18,EUR,0.8565929473463931
2024-03-19,EUR,0.8599489560232527
2024-03-20,EUR,0.8616313977619862
2024-03-21,EUR,0.8622704374810058
2024-03-22,EUR,0.8603366098947218
2024-03-23,EUR,0.8623650990481644
2024-03-24,EUR,0.8578289077336557
2024-03-25,EUR,0.8592226163927964
2024-03-26,EUR,0.8598619856480677
2024-03-27,EUR,0.8553433118239169
2024-03-28,EUR,0.8622912890012105
2024-03-29,EUR,0.8559775491291943
2024-03-30,EUR,0.8568922083271018
2024-03-31,EUR,0.859930735479824
2024-04-01,EUR,0.8596252687073475
2024-04-02,EUR,0.8556726748954763
2024-04-03,EUR,0.8608277906082095
2024-04-04,EUR,0.8568531457127501
2024-04-05,EUR,0.8569499477463758
2024-04-06,EUR,0.8602537089572866
2024-04-07,EUR,0.8558625554370618
2024-04-08,EUR,0.8577154634974683
2024-04-09,EUR,0.8593274183974761
2024-04-10,EUR,0.8581416543153801
2024-04-11,EUR,0.8591637466304417
2024-04-12,EUR,0.8585243932581894
2024-04-13,EUR,0.861554854877743
2024-04-14,EUR,0.8609052773394507
2024-04-15,EUR,0.8609863062666578
2024-04-16,EUR,0.8587590894044724
2024-04-17,EUR,0.8598965902717012
2024-04-18,EUR,0.8612255098951735
2024-04-19,EUR,0.8542722880700153
2024-04-20,EUR,0.862332302416492
2024-04-21,EUR,0.86126579656707
2024-04-22,EUR,0.8591670625727843
2024-04-23,EUR,0.8589588738153947
2024-04-24,EUR,0.8584702630516283
2024-04-25,EUR,0.8581012272625057
2024-04-26,EUR,0.8614894939650368
2024-04-27,EUR,0.8581723566031316
2024-04-28,EUR,0.8569693545076332
2024-04-29,EUR,0.8549253431248048
2024-04-30,EUR,0.8562936326935515
